"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"AS766ZLP","journalArticle","2024","Gao, Yan; Wang, Nan; Liu, Yu; Liu, Naiquan","Effectiveness of virtual reality in preventing falls in non-disabled older adults: A meta-analysis and systematic review","Geriatric Nursing","","","10.1016/j.gerinurse.2024.04.010","https://www.scopus.com/pages/publications/85192485274?origin=resultslist","Objective: This study was conducted to evaluate the effectiveness of virtual reality interventions in preventing falls among non-disabled older adults. Methods: We conducted a librarian-designed database search. Two researchers independently screened eligible studies. The Cochrane Handbook for Systematic Reviews of Interventions was used to assess the risk of bias in the included studies. Results: Virtual reality interventions can effectively improve gait and dynamic and static balance function, enhance lower limb muscle strength, and reduce the risk of falls in the non-disabled elderly. However, the effect of virtual reality on reducing the fear of falling remains controversial. Conclusion: Virtual reality interventions can effectively prevent falls in nondisabled elderly individuals. Higher quality, larger sample size, and long-term follow-up studies are needed to further verify the long-term effectiveness of virtual reality training in preventing falls in non-disabled elderly individuals. © 2024 Elsevier Inc.","2024","2026-05-15 01:56:19","2026-05-15 01:56:19","","15 - 25","","","58","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 5</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4BYRCX7S","journalArticle","2024","Brizzi, Giulia; Frisone, Fabio; Rossi, Chiara; Riva, Giuseppe","Gender differences in bodily experience: Insights from virtual reality body illusion","Acta Psychologica","","","10.1016/j.actpsy.2024.104386","https://www.scopus.com/pages/publications/85203409829?origin=resultslist","Virtual Reality has significantly improved the understanding of body experience, through techniques such as Body Illusion. Body Illusion allows individuals to perceive an artificial body as their own, changing body perceptual and affective components. Prior research has predominantly focused on female participants, leaving the impact of Body Illusion on males less understood. This study seeks to fill this gap by examining the nuanced bodily experiences of men in comparison to women. 40 participants (20 females and 20 males) were proposed with visuo-tactile synchronous and asynchronous Body Illusion to explore changes in body satisfaction and body size estimation across three critical areas: shoulders, hips, and waist. Results revealed significant initial disparities, with females displaying greater body dissatisfaction and a tendency to overestimate body size. After Body Illusion, females adjusted the hips perceived body size closer to that of the virtual body and reported increased body satisfaction independent of the condition. Conversely, males showed changes only in waist size estimation only after synchronous stimulation without significant shifts in body satisfaction. These results suggest a higher sensitivity of women to embodied experiences, potentially due to societal influences and a greater inclination towards self-objectification. These insights pave the way for creating more refined and effective interventions for body image issues, highlighting the importance of incorporating gender-specific considerations in VR-based prevention and therapeutical programs. © 2024","2024","2026-05-15 01:56:19","2026-05-15 01:56:19","","","","","249","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 1; All Open Access; Gold Open Access; Green Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBB728M2","journalArticle","2024","Xu, Chi; Li, Zhengzhe; Huai, Guo Qing; Zhao, Jia; Zhu, Yifei; Ma, Xiaoqiang; Wang, Haiyang","Enabling lightweight immersive user interaction in smart buildings through learning-based mobile panorama streaming","Computer Communications","","","10.1016/j.comcom.2024.04.002","https://www.scopus.com/pages/publications/85191657322?origin=resultslist","Smart buildings integrate users’ digitized wearables with their physical surroundings, creating a seamless and interactive user experience. This is achieved through the utilization of multiple sensors, video streaming, artificial intelligence, and edge computing. These technologies gather extensive data and provide users with a wide range of applications, such as 3D audio/video in AR/VR, localization, virtual tours, and vigilant monitoring. Nevertheless, the current AR/VR devices face limitations due to the bulkiness and discomfort of the hardware used for on-body sensing, such as headsets and specialized glasses. These components often become uncomfortable during prolonged usage, posing a challenge for creating an immersive system that combines lightweight interaction with high-quality presentation. This paper presents a comprehensive system designed to enable immersive interaction in smart buildings with a focus on lightweight solutions. The system consists of the following components: (1). A lightweight panoramic imaging framework to address the challenges related to hardware size and functionality. (2). A learning-based video transcoding cost prediction framework for efficient load balancing. (3). A layered networking architecture designed to facilitate high-quality mobile panorama live streaming. Collectively, these components offer lightweight interaction paired with enhanced presentation quality. Our experimental results demonstrate the effectiveness of the system design, showcasing its seamless operation across different times, geographical locations, and heterogeneous wireless networks. © 2024 Elsevier B.V.","2024","2026-05-15 01:56:19","2026-05-15 01:56:19","","68 - 76","","","222","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 2</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBCD3NAU","journalArticle","2024","Astafeva, Darya; Syunyakov, Timur; Shapievskii, Dmitrii; Malashonkova, Evgeniia; Vlasov, Andrei; Shport, Svetlana; Akhapkin, Roman; Ashurov, Zarifjon; Kolsanov, Aleksandr; Smirnova, Daria","VIRTUAL REALITY / AUGMENTED REALITY (VR/AR) APPROACH TO DEVELOP SOCIAL AND COMMUNICATION SKILLS IN CHILDREN AND ADOLESCENTS WITH AUTISM SPECTRUM DISORDERS WITHOUT IN℡LECTUAL IMPAIRMENT","Psychiatria Danubina","","","","https://www.scopus.com/pages/publications/85205819562?origin=resultslist","Background: Autism spectrum disorder (ASD) is a complex neurodevelopmental disorder that affects a significant proportion of the world's population, particularly children and adolescents. The sensory processing issues can be an evidence-based target for therapeutic/corrective interventions by controlling the intensity and targeted replacement of maladaptive sensory stimuli with neutral stimuli using virtual reality or augmented reality. Subjects and methods: We searched for articles on Pubmed. The search query included ((VR or virtual reality) or (AR or augmented reality)) and (children or adolescents) and (ASD or autism spectrum disorder or autism). Results: Our criteria were met by 25 articles. 19 articles used VR, 5 articles used AR and 1 article used MR. Most interventions offer children and adolescents with ASD individualized tasks. Immersive VR games developed collaborative skills. Other systems encourage and teach directed facial gaze. Evaluation of the effectiveness of learning in VR/AR environment is carried out by means of different scales, qualitative analysis of surveys, questionnaires and interviews, studying the number and duration of eye contacts between the participant and the avatar. It should be noted that almost all studies were conducted on small samples, so their results allow us to draw only preliminary conclusions about the effectiveness of VR /AR. Conclusions: The following key areas of VR/AR technologies for children and adolescents with high-functioning ASD can be identified: communicating with an avatar, including answering its questions, tracking the child's gaze and encouraging the child to look at the face, placing it in social situations close to real life, practicing common everyday situations, learning to recognize emotions. A VR/AR-based therapy approach may help children with autism spectrum disorder without cognitive impairment to develop higher levels of adaptation in terms of social and communication skills. However, more research is needed to evaluate the effectiveness of different methods. © 2024 Medicinska Naklada Zagreb. All rights reserved.","2024","2026-05-15 01:56:19","2026-05-15 01:56:19","","S361 - S370","","","36","","","","","","","","","","","","","","","","","Type: Conference paper","<p>Cited by: 8</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5JYWQFK4","conferencePaper","2025","Jangir, Sandeep Kumar; Baro, Ranjan; Awasthi, Avinash; Vediya, Pritam; Battula, Ramesh Babu; Gopalani, Dinesh","KyberVerse: Secure Kyber-Based Post Quantum Communication Framework for User-To-Avatar and Avatar-To-Avatar in the Metaverse","Proceedings - 2025 International Conference on Metaverse Computing, Networking and Applications, MetaCom 2025","","","10.1109/MetaCom65502.2025.00011","https://www.scopus.com/pages/publications/105020807706?origin=resultslist","The advent of quantum computing threatens traditional cryptographic methods, necessitating the development of quantum-resistant authentication frameworks. KyberVerse promises a post-quantum identity-based authentication framework that uses a Kyber Key Ecapsulation Mechanism (KEM) to secure User-To-Avatar (U2A) and Avatar-To-Avatar (A2A) communication in the metaverse. The proposed KyberVerse integrates with Kyber-Based cryptographic operations and Unity3D to ensure secure communication in virtual environments. Security analysis ensures the correctness of key exchange and message decryption with overwhelming probability. The variant of KyberVerse demonstrated efficient computational performance across different message sizes and encryption-decryption iterations, making it suitable for real-time metaverse environments. Performance evaluations indicated that KyberVerse512 offers optimal efficiency for real-time interactions, while KyberVerse1024 ensures the highest security level at the cost of increased processing time. The results validate the effectiveness of Kyber-Based encryption in establishing a quantum-resistant, secure communication protocol for Metaverse applications. © 2025 IEEE.","2025","2026-05-15 01:56:19","2026-05-15 01:56:19","","26 - 33","","","","","","","","","","","","","","","","","","","","Type: Conference paper","<p>Cited by: 0</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6I6JZCHV","conferencePaper","2025","Zhang, Weile; Zhang, Xiaolong; Feng, Yuhuan; Li, Jie; Cui, Yongxin; Xia, Jiye; Cao, Xuan","Research and Application of Dark State Structure at Splicing Seam of Micro-LED","Digest of Technical Papers - SID International Symposium","","","10.1002/sdtp.18871","https://www.scopus.com/pages/publications/105013028228?origin=resultslist","Micro-LED has become the darling of the highly anticipated new generation display technology, leading the visual revolution due to its high luminous brightness, resolution, and color saturation, low power consumption, and long service life. It has broad application prospects in fields such as car displays, largesized splicing, VR/AR, etc. For large-size splicing display, Micro-LED splicing screen adopts independent package to replace the film package of traditional splicing screen, which can reduce the splicing seam from 2 mm to less than 100 um. Meanwhile, compared with the COB splicing products, TFT-based Micro-LED uses glass with higher flatness, which can further reduce the splicing gap to less than 20 um. The invisibility of the splice has always been an important goal in the development of Micro-LED splice screens. However, current splicers are unable to achieve true dark state splices, which are visually invisible due to the dark state colour difference. In this paper, by optimising the colour structure of the splice screen body and the design of the optical modulation layer, the dark state effect at the dark state splice seam can be adjusted so that the colour difference at the dark state splice seam can be reduced by less than 20%, thus achieving the effect of dark state integration. © 2025, John Wiley and Sons Inc. All rights reserved.","2025","2026-05-15 01:56:19","2026-05-15 01:56:19","","583 - 585","","S1","56","","","","","","","","","","","","","","","","","Type: Conference paper","<p>Cited by: 1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VGR3GTC","journalArticle","2024","Spyrka, Kinga; Rojczyk, Ewa; Brela, Jakub; Sieroń, Aleksander; Kucharzewski, Marek","Virtual reality as a promising method of pain relief in patients with venous leg ulcers","International Wound Journal","","","10.1111/iwj.70082","https://www.scopus.com/pages/publications/85206276889?origin=resultslist","Pain in patients suffering from hard-to-heal wounds is a serious problem that hinders the healing process and affects their quality of life. Virtual reality (VR) is increasingly being used for pain relief. The aim of the study was to assess whether the use of VR during mechanical cleansing of venous leg ulcers would result in a reduction in patients' pain. Sixty patients were randomly divided into two groups. The experimental group included patients who used VR goggles during wound cleansing, and the control group included patients who did not use such equipment during wound cleansing. The Oculus Quest 2 VR Goggles were used in the experiment. After wound cleaning, the patient assessed the intensity of his pain on a numerical pain rating scale from 0 to 10 points. The difference between the intensity of pain during wound cleansing in patients from the experimental and control group turned out to be statistically significant (p < 0.001). It was on average 1.13 ± 0.68 points in the experimental group, and in the case of people from the control group, it was 4.73 ± 1.2 points. To conclude, the use of VR in patients with venous leg ulcers reduces pain during wound cleansing. © 2024 The Author(s). International Wound Journal published by Medicalhelplines.com Inc and John Wiley & Sons Ltd.","2024","2026-05-15 01:56:20","2026-05-15 01:56:20","","","","10","21","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 6; All Open Access; Gold Open Access; Green Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NHEL3GES","conferencePaper","2025","Alluri, Sindhu Reddy; Regmi, Sambad; Rashid, Fazlur; Burns, Devin; Song, Yun Seong","Balance Assistance Without Mechanical Support Using a Virtual Cane with Haptic Feedback","IEEE International Conference on Rehabilitation Robotics","","","10.1109/ICORR66766.2025.11063076","https://www.scopus.com/pages/publications/105011134448?origin=resultslist","Light Touch (LT) has been known to improve standing balance without mechanical support by providing sensory information about the movement of the body. Inspired by this, this work developed a Virtual Cane (VC) which gives no physical support but provides other sensory information that a physical cane would. The VC is developed with a distance sensor and vibration actuators to provide cane tip-to-ground distance information to the user. The extent to which this haptic feedback improves standing balance was assessed in a human experiment. 10 healthy young participants underwent a standing balance experiment with tandem stance and eyes closed, using VC with No Feedback (NF) as the baseline, VC with feedback, and with physical cane (PC). Center-of-Pressure (CoP) metrics as well as Sway-density metrics were analyzed to study the effect of these conditions on standing balance. It was found that the CoP metrics in VC were significantly improved compared to baseline (NF) and approaching the benefit of a full physical cane (PC). Sway-density metrics showed no difference between the conditions. This shows that simple, binary feedback from VC on the position of the body and cane was sufficient to positively affect standing balance without significantly altering the biomechanical strategy of standing balance. This is also a demonstration of an assistive device with a complete absence of mechanical support that can provide substantial benefit to balance. © 2025 IEEE.","2025","2026-05-15 01:56:20","2026-05-15 01:56:20","","58 - 62","","","","","","","","","","","","","","","","","","","","Type: Conference paper","<p>Cited by: 0</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L92SXJI4","journalArticle","2025","Ayneli, Zeynep Selimoğlu; Tuna, Filiz; Karal, Yasemin; Tuna, Hakan","Comparison of the complementary therapeutic effects of Neurodevelopmental Treatment Approach-Bobath and Nintendo Wii Fit Balance-based video games on static balance, functional activities, and game scores in children with cerebral palsy: A case-control study","Turkish Journal of Physical Medicine and Rehabilitation","","","10.5606/tftrd.2025.12897","https://www.scopus.com/pages/publications/105007028476?origin=resultslist","Objectives: This study aimed to compare the effects of Neurodevelopmental Treatment Approach-Bobath (NDT-B) and Nintendo Wii Fit balance-based video games on balance, motor skills, and functionality in individuals with ambulatory cerebral palsy (CP) and to examine the long-term the effects of Wii Fit balance-based video games and NDT-B. Patients and methods: A total of 20 individuals with ambulatory CP were included in the randomized-controlled study between June 2018 and September 2019. The participants were randomized into two groups: the Nintendo Wii Fit balance-based video games group (Wii group; 8 males, 2 females; mean age: 13.0±3.3 years; range: 5 to 18 years) and the NDT-B group (control group; 8 males, 2 females; mean age: 9.3±3.9 years; range: 5 to 18 years). Personalized NDT-B was applied to both groups for a total of 12 sessions. Personalized posture and balance activities were applied to the control group, while Nintendo Wii Fit balance-based video games were applied to the Wii group. Motor and functional tests were used for the assessment of functional status and abilities. Balance tests and Nintendo Wii Fit balance assessment were used for balance assessment. The outcomes were recorded before treatment, after treatment, and three months after treatment. Results: Static balance improved in both groups, with the effect sustained after three months in the control group (p<0.05). At the end of the treatment, the decrease in Timed Up and Go test and the increase in Sit-to-Stand test scores were significant in the Wii group, and these improvements were sustained at three months following the treatment (p<0.05). There was a significant increase in the game scores for balance, weight shift, and walking speed at the end of the treatment (p<0.05). Conclusion: The current study results suggest that Wii Fit balance-based video games can be used as an additional and complementary therapy to the NDT-B treatment program in the rehabilitation of individuals with CP with sustainable clinical effects in the long-term. © 2025 Turkish Society of Physical Medicine and Rehabilitation. All rights reserved.","2025","2026-05-15 01:56:20","2026-05-15 01:56:20","","237 - 249","","2","71","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 0; All Open Access; Gold Open Access; Green Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAH925W4","journalArticle","2025","Murmu, Chandni; Venkatakrishnan, Rohith; Venkatakrishnan, Roshan; Lin, Wen-Chieh; Robb, Andrew C.; Pagano, Christopher; Babu, Sabarish V.","An Empirical Evaluation of How Virtual Hand Visibility Affects Near-Field Size Perception and Reporting of Tangible Objects in Virtual Reality","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2025.3616829","https://www.scopus.com/pages/publications/105018329439?origin=resultslist","In immersive virtual environments (IVEs), accurate size perception is critical, especially in training simulations designed to mimic real-world tasks, such as, nuclear power plant control room or medical procedures. These simulations have dials or instruments of varying sizes. Visual information of the objects alone, often fails to capture subtle size differences in virtual reality (VR). However, integrating haptic and hand-avatars may potentially improve accuracy and performance. This improvement could be especially beneficial for real-world scenarios where hand(s) are intermittently visible or obscured. To investigate how this intermittent presence or absence of body-scaled hand-avatars affects size perception when integrated with haptic information, we conducted 2x2 mixed-factorial experiment design using a near-field, size-estimation task in VR. The experiment conditions compared size estimations with or without virtual hand visibility in the perception and reporting phases. The task involved 16 graspable objects of varying sizes and randomly repeated 3 times across 48 trials per participant (total 80 participants). We employed Linear Mixed Models (LMMs) analysis to objective measures: perceived size, residual error and proportional errors. Results revealed that as the tangible-graspable size increases, overestimation reduces if the hand-avatars are visible in the reporting phase. Also, overestimation reduces as the number of trials increases, if the hand-avatars are visible in the reporting phase. Thus, the presence of hand-avatars facilitated perceptual calibration. This novel study, with different combinations of hand-avatar visibility, taking perception and reporting of size as two separate phases, could open future research directions in more complex scenarios for refined integration of sensory modalities and consequently enhance real-world application performance. © 1995-2012 IEEE.","2025","2026-05-15 01:56:20","2026-05-15 01:56:20","","9867 - 9877","","11","31","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 1</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XD6DMF5Y","journalArticle","2025","Nyatsanga, Simbarashe; Roble, Doug; Neff, Michael","The Impact of Avatar Retargeting on Pointing and Conversational Communication","IEEE Transactions on Visualization and Computer Graphics","","","10.1109/TVCG.2025.3549171","https://www.scopus.com/pages/publications/105003815953?origin=resultslist","One of the pleasures of interacting using avatars in VR is being able to play a character very different to yourself. As the scale of characters change relative to a user, there is a need to retarget user motions onto the character, generally maintaining either the user's pose or the position of their wrists and ankles. This retargeting can impact both the functional and social information conveyed by the avatar. Focused on 3rd-person (observed) avatars, this paper presents three studies on these varied aspects of communication. It establishes a baseline for near-field avatar pointing, showing an accuracy of about 5cm. This can be maintained using positional hand constraints, but increases if the user's pose is directly transferred to the character. It is possible to maintain this accuracy with a Semantic Inverse Kinematics formulation that brings the avatar closer to the user's actual pose, but compensates by adjusting the finger pointing direction. Similar results are shown for conveying spatial information, namely object size. The choice of pose or position based retargeting leads to a small change in the perception of avatar personality, indicating an impact on social communication. This effect was not observed in a task where the users' cognitive load was otherwise high, so may be task dependent. It could also become more pronounced for more extreme proportion changes. © 1995-2012 IEEE.","2025","2026-05-15 01:56:20","2026-05-15 01:56:20","","3108 - 3118","","5","31","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 3</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YBE9QTAP","conferencePaper","2025","Fukatsu, Haru; Peng, Yanhong; Funabora, Yuki; Doki, Shinji","Funabot-Suit for Upper Body: McKibben Actuated-Suit Inducing Seven Kinesthetic Perceptions in Elbow, Shoulder, and Trunk","Conference Proceedings - IEEE International Conference on Systems, Man and Cybernetics","","","10.1109/SMC58881.2025.11342743","https://www.scopus.com/pages/publications/105033150486?origin=resultslist","This paper presents the Funabot-Suit for the Upper Body, enabling users to perceive seven upper body motions (shoulder abduction, elbow flexion/extension, and trunk rotation) through kinesthetic feedback induced by 80 McKibben artificial muscles embedded in elastic clothing. Unlike existing systems that rely on rigid structures or vibrotactile feedback, the Funabot-Suit provides soft, multi-joint kinesthetic feedback via garment deformation. Building on our previous work focused on trunk motion, this study extends perception to more localized joints such as the shoulders and elbows. The experimental results from nine participants indicate that larger body parts tend to induce stronger and clearer sensations, while certain localized motions, such as elbow extension, are perceived less clearly. These findings suggest that both the size of the body part and the placement of artificial muscles affect kinesthetic perception. The results provide design insights for future wearable devices targeting VR, rehabilitation, and human-robot interaction. © 2025 IEEE.","2025","2026-05-15 01:56:20","2026-05-15 01:56:20","","3719 - 3726","","","","","","","","","","","","","","","","","","","","Type: Conference paper","<p>Cited by: 0</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"74M4Z87Y","journalArticle","2024","Tran, Phong; Zakharov, Egor; Ho, Long-Nhat; Karmanov, Adilbek; Bermudez Venegas, Ariana; Goldwhite, McLean; Agarwal, Aviral; Hu, Liwen; Tran, Anh; Li, Hao","VOODOO XP: Expressive One-Shot Head Reenactment for VR Telepresence","ACM Transactions on Graphics","","","10.1145/3687974","https://www.scopus.com/pages/publications/85210285487?origin=resultslist","We introduce VOODOO XP: a 3D-aware one-shot head reenactment method that can generate highly expressive facial expressions driven by an input video from a single 2D portrait. Our approach is real-time, view-consistent, and can be instantly used without calibration or fine-tuning. We demonstrate our solution in a monocular video setting and an end-to-end VR telepresence system for two-way communication. Compared to 2D head reenactment methods, 3D-aware approaches aim to preserve the identity of the subject and ensure view-consistent facial geometry for novel camera poses, which makes them suitable for immersive applications. While various facial disentanglement techniques have been introduced, cutting-edge 3D-aware neural reenactment techniques still lack expressiveness and fail to reproduce complex and fine-scale facial expressions. We present a novel cross-reenactment architecture that directly transfers the driver's facial expressions to transformer blocks of the input source's 3D lifting module. We show that highly effective disentanglement is possible using a new multi-stage self-supervision approach. It relies on a coarse-to-fine training strategy, which is combined with explicit face neutralization and 3D lifted frontalization during its initial training stage. We further integrate our novel head reenactment solution into an accessible high-fidelity VR telepresence system, where any person can instantly build a personalized neural head avatar from any photo and bring it to life using the headset. Furthermore, our proposed method demonstrates state-of-the-art expressiveness and likeness preservation on diverse subjects and capture conditions. © 2024 Association for Computing Machinery. All rights reserved.","2024","2026-05-15 01:56:20","2026-05-15 01:56:20","","","","6","43","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 6; All Open Access; Hybrid Gold Open Access</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCW6IZ2N","journalArticle","2025","Abdel Ghafar, Mohamed A.; Abdelraouf, Osama R.; Harraz, Eman M.; Seyam, Mohamed K.; Morsy, Walaa E.; Amin, Wafaa Mahmoud; Abd-Elfattah, Hanaa Mohsen","Virtual Reality Rehabilitation Helps to Improve Postural Balance in Children with Autism Spectrum Disorder: A Randomized Control Trial","Physical and Occupational Therapy in Pediatrics","","","10.1080/01942638.2025.2466555","https://www.scopus.com/pages/publications/86000492846?origin=resultslist","Background: Children with autism spectrum disorders (ASD) can have difficulty adapting to environmental changes and motor-tasks demands. Objective: to investigate the effectiveness of non-immersive virtual reality (VR) combined with traditional physiotherapy versus traditional physiotherapy alone on static and functional balance in children with ASD, aged from 7 to 12 years. Methods: Fifty-three children with ASD were randomly assigned to either the VR group, received virtual reality training combined with traditional physical therapy, or the control group, received traditional physical therapy alone. The Biodex balance system and the pediatric balance scale were used to evaluate the balance control before and after the 12-week treatment program. Results: MANOVA results showed significant improvements in the pediatric balance scale scores for both the VR and control groups compared to the pre-intervention, and that the post-intervention results were significantly lower than the pre-intervention in terms of the overall sway index and all Biodex tested conditions (p < 0.05). However, post-intervention between-group comparisons showed that these significant improvements in all outcome measures were in the favor of the VR group (p < 0.05). Conclusion: This study suggests that virtual reality training could be an effective adjunct to traditional physical therapy for improving postural control in children with ASD. © 2025 Taylor & Francis Group, LLC.","2025","2026-05-15 01:56:21","2026-05-15 01:56:21","","423 - 436","","4","45","","","","","","","","","","","","","","","","","Type: Article","<p>Cited by: 5</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
